title,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
Live Like We’re Dancing (with Georgia),"Mura Masa, Georgia",spotify:track:1A58KC4dEQM53muqpaZoOT,0.769,0.766,2.0,-5.697,1.0,0.0307,0.0899,0.483,0.0868,0.435,120.023,1A58KC4dEQM53muqpaZoOT,249933.0,4.0
Teenage Headache Dreams (with Ellie Rowsell),"Mura Masa, Ellie Rowsell, Wolf Alice",spotify:track:7zs9aoWKrINoC5ZXL7OvRm,0.347,0.411,6.0,-8.071,1.0,0.0414,0.0181,0.636,0.0975,0.395,171.991,7zs9aoWKrINoC5ZXL7OvRm,283013.0,4.0
(nocturne for strings and a conversation),Mura Masa,spotify:track:2lF5acSU8Vu9292cthQmc5,0.231,0.0419,9.0,-24.004,0.0,0.031,0.884,0.817,0.0925,0.113,69.694,2lF5acSU8Vu9292cthQmc5,139893.0,3.0
Patience,Koda,spotify:track:5QEI6xvkk2jsXaoaljEZ76,0.727,0.7,0.0,-5.235,1.0,0.0274,0.109,1.11e-05,0.191,0.267,111.007,5QEI6xvkk2jsXaoaljEZ76,213117.0,4.0
Blueberry Faygo,Lil Mosey,spotify:track:22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,0.0,-7.909,1.0,0.0383,0.207,0.0,0.132,0.349,99.034,22LAwLoDA5b4AaGSkg6bKW,162547.0,4.0
Stuck In A Dream (feat. Gunna),"Lil Mosey, Gunna",spotify:track:0YzzJnMRltG5ja5c9D3TAT,0.748,0.648,10.0,-6.445,0.0,0.0816,0.481,0.0,0.126,0.726,139.952,0YzzJnMRltG5ja5c9D3TAT,123560.0,4.0
Live This Wild,Lil Mosey,spotify:track:51N9yqk3DfDCBmRXKbf3DD,0.697,0.685,7.0,-7.005,1.0,0.0712,0.14,0.0,0.0824,0.808,94.06,51N9yqk3DfDCBmRXKbf3DD,122853.0,4.0
So Fast,Lil Mosey,spotify:track:2yIUY6KQXWURH7tJgEl6Qs,0.737,0.643,1.0,-8.423,1.0,0.0327,0.116,3.29e-05,0.136,0.67,96.001,2yIUY6KQXWURH7tJgEl6Qs,160227.0,4.0
Rose Gold,Lil Mosey,spotify:track:4Cj1dHKllQlwLEVQy0j8CG,0.707,0.528,10.0,-7.77,1.0,0.0551,0.621,0.0,0.142,0.605,160.044,4Cj1dHKllQlwLEVQy0j8CG,159413.0,4.0
Never Scared (feat. Trippie Redd),"Lil Mosey, Trippie Redd",spotify:track:3dt7yFRaCI5J6jQc6EIkaw,0.742,0.72,9.0,-7.36,0.0,0.163,0.194,0.0,0.112,0.826,147.089,3dt7yFRaCI5J6jQc6EIkaw,182720.0,4.0
Bankroll (feat. AJ Tracey),"Lil Mosey, AJ Tracey",spotify:track:6dMZQoXNIAJSJZDJEMXMCd,0.787,0.54,2.0,-9.803,1.0,0.0377,0.281,0.0,0.109,0.492,99.015,6dMZQoXNIAJSJZDJEMXMCd,164987.0,4.0
Speed Racin,Lil Mosey,spotify:track:07XXk7oEr7U13OCQI2CKDi,0.765,0.599,2.0,-8.21,1.0,0.121,0.252,0.0,0.123,0.322,133.922,07XXk7oEr7U13OCQI2CKDi,162760.0,4.0
Jet To The West,Lil Mosey,spotify:track:4Crh9Ckemyz4a3VCzZlFLi,0.708,0.61,6.0,-8.582,1.0,0.0441,0.412,0.000171,0.126,0.213,99.992,4Crh9Ckemyz4a3VCzZlFLi,141307.0,4.0
See My Baby,Lil Mosey,spotify:track:67Q9FnxTKsWNf02uyoqzZg,0.692,0.518,6.0,-9.105,1.0,0.0845,0.291,1.43e-05,0.194,0.585,117.923,67Q9FnxTKsWNf02uyoqzZg,154133.0,4.0
Dreamin,Lil Mosey,spotify:track:1Jk7aa6SE2g3EW37jId7UM,0.689,0.649,7.0,-6.622,1.0,0.0315,0.246,0.0,0.148,0.686,154.931,1Jk7aa6SE2g3EW37jId7UM,177960.0,4.0
Rockstars,Lil Mosey,spotify:track:1Nc6KUBaCkwK6jmZy8dwf6,0.67,0.555,7.0,-8.081,1.0,0.0391,0.143,0.0,0.602,0.492,159.963,1Nc6KUBaCkwK6jmZy8dwf6,114173.0,4.0
Space Coupe,Lil Mosey,spotify:track:4wxu0YUslyjNIGztHxaqJe,0.675,0.599,9.0,-8.448,0.0,0.0862,0.437,0.0,0.106,0.491,153.957,4wxu0YUslyjNIGztHxaqJe,137867.0,4.0
G Walk (with Chris Brown),"Lil Mosey, Chris Brown",spotify:track:6Krx9e3543RgkSGOgkAxBH,0.747,0.704,0.0,-6.81,1.0,0.0674,0.261,0.0,0.11,0.653,90.041,6Krx9e3543RgkSGOgkAxBH,141467.0,4.0
Kari's World,Lil Mosey,spotify:track:4GrEQHHd0MKfihrZ2JfLzH,0.683,0.539,1.0,-8.136,1.0,0.0966,0.365,0.00022,0.132,0.715,151.884,4GrEQHHd0MKfihrZ2JfLzH,177240.0,4.0
Airwaves,Pashanim,spotify:track:5CqkgDH8QZjSqqI3HmYxDD,0.885,0.578,5.0,-7.416,0.0,0.0783,0.0739,0.0903,0.102,0.388,131.999,5CqkgDH8QZjSqqI3HmYxDD,178933.0,4.0
Moral of the Story,Ashe,spotify:track:2nC3QhMI9reBIOWutbU3Tj,0.572,0.406,10.0,-8.624,1.0,0.0427,0.587,4.48e-06,0.102,0.265,119.812,2nC3QhMI9reBIOWutbU3Tj,201084.0,4.0
Save A Kiss - Single Edit,Jessie Ware,spotify:track:5Xd3Magmz9995xUYd0OGow,0.658,0.809,9.0,-9.271,0.0,0.0698,0.0474,0.0241,0.135,0.606,119.984,5Xd3Magmz9995xUYd0OGow,218279.0,4.0
Time - Alan Walker Remix,"Alan Walker, Hans Zimmer",spotify:track:5H9S7RaxxSAgY77Mb0CSPz,0.568,0.893,7.0,-10.452,1.0,0.05,0.137,0.86,0.0629,0.0377,127.964,5H9S7RaxxSAgY77Mb0CSPz,150896.0,4.0
Time - Alan Walker Remix - Extended Version,"Alan Walker, Hans Zimmer",spotify:track:6SDQETfHW9JT9p99S3nB44,0.505,0.652,7.0,-11.864,1.0,0.0459,0.293,0.807,0.078,0.0365,128.004,6SDQETfHW9JT9p99S3nB44,215625.0,4.0
X (with KAROL G),"Jonas Brothers, KAROL G",spotify:track:77fvnWALKJR0ws1VUx09CY,0.715,0.827,4.0,-5.09,0.0,0.0617,0.0485,3.61e-05,0.321,0.75,117.977,77fvnWALKJR0ws1VUx09CY,185277.0,4.0
Five More Minutes,Jonas Brothers,spotify:track:0WxSQtLMCLcsAOhliamv5W,0.836,0.304,4.0,-7.948,1.0,0.0666,0.305,0.0,0.0979,0.688,94.037,0WxSQtLMCLcsAOhliamv5W,150367.0,4.0
Faded,Izzy Bizu,spotify:track:3FMyC1ElB2UcLMBZQ4EKLJ,0.76,0.59,6.0,-7.051,0.0,0.0696,0.0359,5.31e-05,0.124,0.443,106.96,3FMyC1ElB2UcLMBZQ4EKLJ,210693.0,4.0
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",spotify:track:5T490vvoFNU6psep0NPmxs,0.795,0.48,3.0,-8.556,1.0,0.0688,0.243,0.0,0.271,0.723,149.919,5T490vvoFNU6psep0NPmxs,171375.0,4.0
Living In A Ghost Town,The Rolling Stones,spotify:track:2aQHcpFfrUoTc9CtxPGotZ,0.679,0.697,4.0,-5.369,0.0,0.0454,0.0148,0.0119,0.124,0.776,110.558,2aQHcpFfrUoTc9CtxPGotZ,247011.0,4.0
Start Me Up,The Rolling Stones,spotify:track:7CYSvrgGAee411gyGZ29PA,0.632,0.918,5.0,-4.717,1.0,0.037,0.0434,0.112,0.0812,0.971,122.412,7CYSvrgGAee411gyGZ29PA,213007.0,4.0
Doom And Gloom,The Rolling Stones,spotify:track:0lO9vvpJdd2ZNAq61ga9wy,0.611,0.837,0.0,-4.558,1.0,0.0328,0.000596,0.0169,0.173,0.783,131.599,0lO9vvpJdd2ZNAq61ga9wy,238547.0,4.0
Brown Sugar - 2009 Remaster,The Rolling Stones,spotify:track:0t7ZUtJLGTx6WRJZajohxC,0.633,0.933,0.0,-3.572,1.0,0.0349,0.234,0.000161,0.072,0.965,128.588,0t7ZUtJLGTx6WRJZajohxC,230247.0,4.0
Beast Of Burden,The Rolling Stones,spotify:track:6ttUD7vz01HOy3hm9Kq3t5,0.781,0.844,1.0,-4.754,0.0,0.0305,0.454,0.00368,0.0518,0.902,100.709,6ttUD7vz01HOy3hm9Kq3t5,265499.0,4.0
Wild Horses - 2009 Mix,The Rolling Stones,spotify:track:5jD2NdsrXz2QIHGhW9bA34,0.435,0.392,7.0,-6.501,1.0,0.0256,0.707,0.00906,0.069,0.169,136.884,5jD2NdsrXz2QIHGhW9bA34,342813.0,4.0
Angie,The Rolling Stones,spotify:track:4t8XxInDLymlhI5K77dfUM,0.434,0.546,9.0,-6.099,0.0,0.0294,0.687,0.000192,0.109,0.398,134.302,4t8XxInDLymlhI5K77dfUM,272440.0,4.0
Miss You,The Rolling Stones,spotify:track:4TXvJz4TmRI9Bzy4VWNUjl,0.794,0.71,9.0,-4.741,0.0,0.039,0.397,0.0141,0.179,0.829,109.685,4TXvJz4TmRI9Bzy4VWNUjl,288827.0,4.0
Rocks Off,The Rolling Stones,spotify:track:1kXhi1GzgxTHF5aQOdq07c,0.487,0.94,9.0,-4.4,1.0,0.0429,0.0635,0.13,0.161,0.92,141.558,1kXhi1GzgxTHF5aQOdq07c,272653.0,4.0
Don't Stop,The Rolling Stones,spotify:track:3HNLA3ooLBSudG98ZVUuIZ,0.474,0.857,9.0,-5.36,1.0,0.0356,0.00908,0.00278,0.193,0.727,127.003,3HNLA3ooLBSudG98ZVUuIZ,239147.0,4.0
Tumbling Dice,The Rolling Stones,spotify:track:6GpoY3iuHJY7fcyonia60B,0.617,0.905,11.0,-4.585,1.0,0.0351,0.455,0.578,0.289,0.787,110.957,6GpoY3iuHJY7fcyonia60B,226240.0,4.0
Ride 'Em On Down,The Rolling Stones,spotify:track:0TzeXNspDRoaTzhnxgXG9X,0.508,0.943,4.0,-4.57,1.0,0.0926,0.134,0.00852,0.337,0.755,115.905,0TzeXNspDRoaTzhnxgXG9X,169680.0,4.0
Rain Fall Down,The Rolling Stones,spotify:track:2rtNvbGFyPcthRNxXw7wEO,0.657,0.844,9.0,-6.597,0.0,0.0559,0.00188,0.00548,0.0638,0.528,98.016,2rtNvbGFyPcthRNxXw7wEO,294293.0,4.0
Love Is Strong,The Rolling Stones,spotify:track:0uFBtCRA9ZkL9KmElxz6Lt,0.526,0.851,2.0,-5.128,1.0,0.0458,0.0142,0.251,0.111,0.499,110.104,0uFBtCRA9ZkL9KmElxz6Lt,227147.0,4.0
Mixed Emotions,The Rolling Stones,spotify:track:1UTvxim9T0Wl1iddE0rWZV,0.489,0.956,7.0,-3.989,1.0,0.0429,0.0934,0.000524,0.822,0.827,137.074,1UTvxim9T0Wl1iddE0rWZV,278640.0,4.0
Doo Doo Doo Doo Doo (Heartbreaker),The Rolling Stones,spotify:track:6hj21oRxxCDYih9WXyq8ez,0.435,0.788,0.0,-5.72,1.0,0.0332,0.0583,0.378,0.12,0.583,111.292,6hj21oRxxCDYih9WXyq8ez,207680.0,4.0
It's Only Rock'n'Roll (But I Like It),The Rolling Stones,spotify:track:45aycSILYZTT5fc7u6nOQx,0.617,0.96,9.0,-3.971,1.0,0.0518,0.431,0.00109,0.138,0.786,128.396,45aycSILYZTT5fc7u6nOQx,308173.0,4.0
Emotional Rescue,The Rolling Stones,spotify:track:5At4b16uKSp3l3fJUgdee3,0.679,0.627,5.0,-5.297,1.0,0.0594,0.121,0.0704,0.0379,0.785,113.393,5At4b16uKSp3l3fJUgdee3,340480.0,4.0
Waiting On A Friend,The Rolling Stones,spotify:track:0J569qfRzrvr6cxM716sSm,0.605,0.776,0.0,-6.275,1.0,0.0282,0.158,0.0191,0.33,0.904,116.92,0J569qfRzrvr6cxM716sSm,275467.0,4.0
Just Your Fool,The Rolling Stones,spotify:track:4PEamNI5gvkWl9ITQi86x1,0.533,0.898,2.0,-4.465,1.0,0.0586,0.303,0.327,0.233,0.818,116.193,4PEamNI5gvkWl9ITQi86x1,138387.0,4.0
Dancing With Mr. D,The Rolling Stones,spotify:track:52TCAgRsrFAiBDNNf09eJI,0.56,0.9,2.0,-5.121,1.0,0.0352,0.523,0.733,0.22,0.89,106.11,52TCAgRsrFAiBDNNf09eJI,293253.0,4.0
Streets Of Love,The Rolling Stones,spotify:track:4JUEYZ2yBfHsB1W9yhJmDF,0.438,0.558,0.0,-6.479,1.0,0.031,0.0438,5.41e-06,0.604,0.225,80.602,4JUEYZ2yBfHsB1W9yhJmDF,309280.0,4.0
Fool To Cry,The Rolling Stones,spotify:track:2ceSf31vu0bXkHTkidXcUB,0.384,0.448,5.0,-7.397,1.0,0.043,0.9,0.0561,0.114,0.27,135.128,2ceSf31vu0bXkHTkidXcUB,305920.0,4.0
Harlem Shuffle,The Rolling Stones,spotify:track:24OfH4wnFqG3axUKDXdA5b,0.741,0.943,2.0,-3.682,1.0,0.0696,0.102,0.0561,0.18,0.746,121.752,24OfH4wnFqG3axUKDXdA5b,205200.0,4.0
Bitch - 2009 Mix,The Rolling Stones,spotify:track:22Xiw64sBLQjPu8hLsBGFc,0.656,0.973,7.0,-3.479,1.0,0.0367,0.232,0.19,0.137,0.974,135.903,22Xiw64sBLQjPu8hLsBGFc,217707.0,4.0
Hot Stuff,The Rolling Stones,spotify:track:0nqhje0KL5GccsNDvPFd5r,0.784,0.827,4.0,-5.384,0.0,0.0582,0.283,0.000599,0.0585,0.866,100.1,0nqhje0KL5GccsNDvPFd5r,321981.0,4.0
Respectable,The Rolling Stones,spotify:track:64dBhm4VRjXWTF0osNP5bt,0.452,0.985,9.0,-3.588,1.0,0.0532,0.0594,0.81,0.0674,0.903,152.156,64dBhm4VRjXWTF0osNP5bt,188467.0,4.0
Undercover (Of The Night),The Rolling Stones,spotify:track:2umCeOgJPgmfuEONmZa2lc,0.603,0.968,5.0,-5.021,0.0,0.178,0.0259,0.00772,0.375,0.375,122.732,2umCeOgJPgmfuEONmZa2lc,273427.0,4.0
Hate To See You Go,The Rolling Stones,spotify:track:3ZhhSS4ROx1S47BSqhRUjf,0.443,0.825,7.0,-5.216,1.0,0.118,0.372,0.497,0.143,0.378,184.656,3ZhhSS4ROx1S47BSqhRUjf,202373.0,4.0
Out Of Control,The Rolling Stones,spotify:track:40F24g26mC0a8VI7YaoHga,0.743,0.562,9.0,-7.876,1.0,0.0422,0.328,0.0532,0.278,0.684,122.217,40F24g26mC0a8VI7YaoHga,285493.0,4.0
Rock And A Hard Place,The Rolling Stones,spotify:track:3NUIzlRQkZXLReIPeBpLyV,0.596,0.96,9.0,-4.155,0.0,0.0493,0.00842,0.000115,0.1,0.836,129.066,3NUIzlRQkZXLReIPeBpLyV,324880.0,4.0
Happy,The Rolling Stones,spotify:track:34OVMKNbZGdYT04LRMx5w9,0.552,0.894,4.0,-3.835,1.0,0.0292,0.328,0.938,0.515,0.968,131.71,34OVMKNbZGdYT04LRMx5w9,185933.0,4.0
Out Of Tears,The Rolling Stones,spotify:track:71oNVBmZjD6dPGw2el0mJQ,0.393,0.448,2.0,-7.887,1.0,0.0291,0.376,0.00101,0.13,0.145,145.465,71oNVBmZjD6dPGw2el0mJQ,327640.0,4.0
Rough Justice,The Rolling Stones,spotify:track:7IRsleLXMCbLu7CSwaBr7X,0.412,0.869,7.0,-4.179,1.0,0.0581,0.00405,6.9e-05,0.197,0.599,137.948,7IRsleLXMCbLu7CSwaBr7X,192267.0,4.0
You Got Me Rocking,The Rolling Stones,spotify:track:1w7TFzmtOJqk9D6lunUgaS,0.494,0.781,0.0,-4.527,1.0,0.0385,0.00133,0.0444,0.305,0.658,126.163,1w7TFzmtOJqk9D6lunUgaS,215733.0,4.0
Saint Of Me,The Rolling Stones,spotify:track:1fFhfS6vWedtxaTA4xdHMX,0.678,0.912,7.0,-5.776,0.0,0.0503,0.00465,0.0365,0.0903,0.481,121.504,1fFhfS6vWedtxaTA4xdHMX,315894.0,4.0
One More Shot,The Rolling Stones,spotify:track:6HSMR3g3RNfIDUymhFSYiq,0.568,0.938,7.0,-4.737,1.0,0.0361,0.000158,0.664,0.0579,0.684,122.804,6HSMR3g3RNfIDUymhFSYiq,182840.0,4.0
"Get Off Of My Cloud - Live At Principality Stadium, Cardiff",The Rolling Stones,spotify:track:7rQ8zAzXocecMbklkSSIcH,0.415,0.949,4.0,-4.453,1.0,0.0624,0.0521,0.000855,0.7,0.719,127.167,7rQ8zAzXocecMbklkSSIcH,200667.0,4.0
"Dancing With Mr. D - Live At The Gelredome, Arnhem",The Rolling Stones,spotify:track:1YhynJBF47awv9nphn3gd7,0.463,0.86,2.0,-5.475,1.0,0.0359,0.00226,0.00502,0.697,0.666,106.678,1YhynJBF47awv9nphn3gd7,276840.0,4.0
"Beast Of Burden - Live At Arrowhead Stadium, Kansas","The Rolling Stones, Ed Sheeran",spotify:track:6kg6RUb6xjhxWIHT3lHe0U,0.584,0.84,4.0,-5.385,1.0,0.0286,0.436,0.000419,0.463,0.785,112.308,6kg6RUb6xjhxWIHT3lHe0U,256400.0,4.0
"She's A Rainbow - Live At U Arena, Paris",The Rolling Stones,spotify:track:67eOiw9tprs6hAR88NFco0,0.437,0.793,10.0,-5.255,1.0,0.0299,0.154,4.88e-05,0.92,0.414,102.988,67eOiw9tprs6hAR88NFco0,203067.0,4.0
Wild Horses - Live At London Stadium,"The Rolling Stones, Florence Welch",spotify:track:5IecDZiCvdqeN28NdEJbYs,0.425,0.734,7.0,-4.226,1.0,0.0318,0.23,2.77e-05,0.627,0.34,80.472,5IecDZiCvdqeN28NdEJbYs,289387.0,4.0
"Let's Spend The Night Together - Live At Old Trafford Stadium, Manchester / 5.6.18",The Rolling Stones,spotify:track:4PuVHiy3WdyQwF8ed6urvM,0.416,0.908,7.0,-4.29,1.0,0.0587,0.0597,6.66e-05,0.893,0.461,132.43,4PuVHiy3WdyQwF8ed6urvM,244933.0,4.0
"Dead Flowers - Live At Wells Fargo Center, Philadelphia","The Rolling Stones, Brad Paisley",spotify:track:3xesYGksubWd1EKLJ59iuZ,0.476,0.98,2.0,-3.714,1.0,0.0731,0.313,8.1e-06,0.914,0.634,132.913,3xesYGksubWd1EKLJ59iuZ,324667.0,4.0
"Shine A Light - Live At ArenA, Amsterdam",The Rolling Stones,spotify:track:2hvhIvvLSDlVIxYsVdITkW,0.383,0.72,0.0,-5.925,1.0,0.0303,0.175,0.0595,0.845,0.581,80.884,2hvhIvvLSDlVIxYsVdITkW,251973.0,4.0
Under My Thumb - Live At London Stadium,The Rolling Stones,spotify:track:0Vus9rdcVHhodY4IsvgCjo,0.634,0.887,9.0,-5.286,1.0,0.0324,0.27,0.00462,0.605,0.85,124.832,0Vus9rdcVHhodY4IsvgCjo,270787.0,4.0
"Bitch - Live At The Honda Center, Anaheim","The Rolling Stones, Dave Grohl",spotify:track:7FRjOlIq5wes9zoLhQDwWx,0.351,0.977,4.0,-3.308,0.0,0.0618,0.00765,0.627,0.898,0.485,137.389,7FRjOlIq5wes9zoLhQDwWx,315880.0,4.0
Somebody,Dagny,spotify:track:6pU7kdmhRvhc8twYRl14bD,0.721,0.763,5.0,-4.748,1.0,0.0382,0.00178,0.000238,0.0945,0.436,117.981,6pU7kdmhRvhc8twYRl14bD,194373.0,4.0
Boot,Apache 207,spotify:track:0rqY8g1Y1zaA4YwU6vhBQg,0.534,0.565,1.0,-7.536,0.0,0.295,0.0665,0.0035,0.111,0.496,194.032,0rqY8g1Y1zaA4YwU6vhBQg,193017.0,4.0
I Hope,Gabby Barrett,spotify:track:23T0OX7QOiIUFShSzbJ5Uo,0.466,0.536,6.0,-6.227,1.0,0.0429,0.0951,0.0,0.114,0.377,75.998,23T0OX7QOiIUFShSzbJ5Uo,210773.0,4.0
Thank God,Gabby Barrett,spotify:track:2K5AdPX3Xgkk8P51tqkcFn,0.661,0.714,7.0,-5.395,1.0,0.0365,0.0134,0.0,0.089,0.569,88.033,2K5AdPX3Xgkk8P51tqkcFn,178744.0,4.0
Write It on My Heart,Gabby Barrett,spotify:track:5lYfE74cv3DBka0L3F1aMa,0.477,0.669,7.0,-5.94,1.0,0.0824,0.563,0.0,0.14,0.237,169.677,5lYfE74cv3DBka0L3F1aMa,179849.0,4.0
Footprints On The Moon,Gabby Barrett,spotify:track:66mmgHMVELzJ95xzfeFL2r,0.506,0.749,8.0,-4.982,0.0,0.0388,0.00648,2.03e-05,0.223,0.372,151.928,66mmgHMVELzJ95xzfeFL2r,190223.0,4.0
You're the Only Reason,Gabby Barrett,spotify:track:0wLy2TVBMPL6Zd3ZYPqIAA,0.527,0.558,6.0,-4.894,1.0,0.0328,0.229,0.0,0.104,0.333,168.019,0wLy2TVBMPL6Zd3ZYPqIAA,179642.0,4.0
Goldmine,Gabby Barrett,spotify:track:6ow1lYlYPkc7LQjvh61JXY,0.636,0.698,0.0,-5.203,1.0,0.0362,0.0169,0.0,0.0889,0.486,139.987,6ow1lYlYPkc7LQjvh61JXY,162498.0,4.0
The Good Ones,Gabby Barrett,spotify:track:3hLuHKzG1cmlRpq53ZVWd8,0.519,0.552,2.0,-5.023,1.0,0.0259,0.18,0.0,0.149,0.331,89.957,3hLuHKzG1cmlRpq53ZVWd8,215141.0,4.0
Jesus & My Mama,Gabby Barrett,spotify:track:1ASOxIV0u5y1rLRGtQzbet,0.417,0.89,6.0,-4.451,1.0,0.0517,0.00365,0.0,0.104,0.373,90.687,1ASOxIV0u5y1rLRGtQzbet,210586.0,4.0
Hall of Fame,Gabby Barrett,spotify:track:25oWLc556mMJDcbsFENDJ9,0.511,0.652,4.0,-4.149,1.0,0.0436,0.182,0.0,0.0897,0.175,77.76,25oWLc556mMJDcbsFENDJ9,200768.0,4.0
Got Me (feat. Shane & Shane),"Gabby Barrett, Shane & Shane",spotify:track:0jPyxhlX59YdIqCc0soDwR,0.541,0.335,7.0,-6.651,1.0,0.0307,0.209,0.0,0.115,0.204,119.227,0jPyxhlX59YdIqCc0soDwR,235904.0,3.0
Rose Needs a Jack,Gabby Barrett,spotify:track:3JFTwvrz5Of52gHwiFU1la,0.592,0.68,1.0,-5.365,1.0,0.0418,0.0255,0.0,0.0662,0.734,151.759,3JFTwvrz5Of52gHwiFU1la,165822.0,4.0
Strong,Gabby Barrett,spotify:track:3akedMTYQ5BBTuyQinbFYB,0.484,0.538,5.0,-6.075,1.0,0.0268,0.0646,0.0,0.125,0.376,87.126,3akedMTYQ5BBTuyQinbFYB,205631.0,4.0
I Hope (feat. Charlie Puth),"Gabby Barrett, Charlie Puth",spotify:track:5cYFwgA5dHoqR3xGnlr9ew,0.563,0.576,6.0,-6.495,1.0,0.0401,0.171,0.0,0.158,0.412,75.019,5cYFwgA5dHoqR3xGnlr9ew,211605.0,4.0
Monet,"Alligatoah, Sido",spotify:track:2vS1HmVoOpvWeFKf7HnWdJ,0.852,0.795,7.0,-4.142,1.0,0.0862,0.154,0.0,0.192,0.931,97.029,2vS1HmVoOpvWeFKf7HnWdJ,186299.0,4.0
KIDS,"Alle Farben, VIZE, Graham Candy",spotify:track:2SHKnOAz5CbUYhyxipfWr9,0.593,0.948,6.0,-4.829,0.0,0.374,0.012,5.14e-06,0.157,0.707,125.078,2SHKnOAz5CbUYhyxipfWr9,184691.0,4.0
Drink Me,Michele Morrone,spotify:track:4CSDGcaQ4WY19JN2zny5OY,0.616,0.383,8.0,-9.171,1.0,0.0651,0.134,0.00178,0.479,0.551,75.172,4CSDGcaQ4WY19JN2zny5OY,133067.0,4.0
Hard For Me,Michele Morrone,spotify:track:00PesUdTmC3Y5xtZbZND0p,0.451,0.291,10.0,-11.764,0.0,0.036,0.812,0.0,0.0983,0.158,81.326,00PesUdTmC3Y5xtZbZND0p,177947.0,4.0
Watch Me Burn,Michele Morrone,spotify:track:3hiXR95RrJCaYqykCQmYLH,0.505,0.604,2.0,-7.896,1.0,0.412,0.0169,3.5e-05,0.141,0.504,139.602,3hiXR95RrJCaYqykCQmYLH,186013.0,4.0
Dark Room,Michele Morrone,spotify:track:2kf6JUfyPIvTi63HmDu4VV,0.833,0.727,10.0,-6.918,0.0,0.195,0.0155,0.00692,0.295,0.532,137.777,2kf6JUfyPIvTi63HmDu4VV,184760.0,4.0
Feel It,Michele Morrone,spotify:track:1sntdOU6b9fMuUOm3NPIuY,0.651,0.369,1.0,-9.301,0.0,0.045,0.142,0.00308,0.128,0.372,155.014,1sntdOU6b9fMuUOm3NPIuY,159480.0,3.0
Do It Like That,Michele Morrone,spotify:track:6CKKkpnrrnWV2I49nc6zr6,0.76,0.325,9.0,-11.947,0.0,0.428,0.0119,0.38,0.0684,0.3,184.009,6CKKkpnrrnWV2I49nc6zr6,135827.0,3.0
Rain In The Heart,Michele Morrone,spotify:track:4NP4qr1HngsNfBvKdcJOeu,0.484,0.5,4.0,-9.591,0.0,0.0277,0.114,0.000433,0.119,0.29,67.511,4NP4qr1HngsNfBvKdcJOeu,235133.0,4.0
Dad,Michele Morrone,spotify:track:3jKy90u4Fwo2abZAZf46qF,0.388,0.273,1.0,-10.712,0.0,0.0319,0.656,0.000126,0.11,0.133,97.46,3jKy90u4Fwo2abZAZf46qF,204387.0,3.0
No One Cares,Michele Morrone,spotify:track:7t4lcUSnXBExzrXNCn7aVa,0.65,0.515,2.0,-8.792,0.0,0.0243,0.0075,0.00419,0.103,0.399,89.977,7t4lcUSnXBExzrXNCn7aVa,181760.0,4.0
Next,Michele Morrone,spotify:track:3WrShRH24aTozRpWSJHVs4,0.758,0.523,7.0,-10.516,0.0,0.0496,0.0329,1.88e-05,0.0992,0.602,103.973,3WrShRH24aTozRpWSJHVs4,251773.0,4.0
Someone To You,BANNERS,spotify:track:2t6ANznWxf6erctCDMAXuA,0.518,0.936,2.0,-3.685,1.0,0.0447,0.00554,0.0,0.258,0.667,75.002,2t6ANznWxf6erctCDMAXuA,219813.0,4.0
Someone To You - Acoustic,BANNERS,spotify:track:12feeSGKNVKrzuKazFpTNN,0.602,0.694,2.0,-5.874,1.0,0.0331,0.733,0.0,0.191,0.599,150.008,12feeSGKNVKrzuKazFpTNN,214907.0,4.0
Someone To You - The DJ Mike D Mix,"BANNERS, DJ Mike D",spotify:track:1KIPRUS2MSSj19j9sqKqxI,0.537,0.764,2.0,-6.583,1.0,0.0352,0.00111,3.1e-06,0.211,0.483,79.99,1KIPRUS2MSSj19j9sqKqxI,206500.0,4.0
Someone To You - Stripped,BANNERS,spotify:track:4OVdsqTsqJJpmgBnBGDyvN,0.69,0.243,2.0,-7.648,1.0,0.0464,0.779,0.0,0.198,0.586,145.649,4OVdsqTsqJJpmgBnBGDyvN,220500.0,4.0
Someone To You - Pilton Remix,"BANNERS, pilton",spotify:track:6SJ6CTasOK36srbMBZboev,0.543,0.647,2.0,-7.229,1.0,0.0741,0.0709,0.0,0.263,0.555,155.036,6SJ6CTasOK36srbMBZboev,224060.0,4.0
Lonely (with benny blanco),"Justin Bieber, benny blanco",spotify:track:4y4spB9m0Q6026KfkAvy9Q,0.631,0.239,11.0,-7.071,0.0,0.0398,0.864,0.0,0.116,0.0927,79.859,4y4spB9m0Q6026KfkAvy9Q,149297.0,4.0
Bad Bitch From Tokyo (Intro),Pop Smoke,spotify:track:4OGIeHtYhRTJ8iW21UUyZW,0.645,0.64,10.0,-6.871,0.0,0.179,0.395,1.04e-05,0.286,0.674,140.248,4OGIeHtYhRTJ8iW21UUyZW,48000.0,4.0
